campana;provincia;tipo_tabaco;clase_comercial;es_total_clase;volumen_kg;pagina_origen
2019/2020;SALTA;VIRGINIA;C2K;False;70710.0;7
2019/2020;JUJUY;VIRGINIA;X2F;False;1158003.0;7
2019/2020;SALTA;VIRGINIA;X2F;False;796933.0;7
2019/2020;TUCUMAN;VIRGINIA;X2F;False;1790.0;7
2019/2020;JUJUY;VIRGINIA;X2L;False;167349.0;7
2019/2020;SALTA;VIRGINIA;X2L;False;30058.0;7
2019/2020;TUCUMAN;VIRGINIA;X2L;False;45.0;7
2019/2020;JUJUY;VIRGINIA;X2K;False;23473.0;7
2019/2020;SALTA;VIRGINIA;X2K;False;74963.0;7
2019/2020;JUJUY;VIRGINIA;B3F;False;3756505.0;7
2019/2020;SALTA;VIRGINIA;B3F;False;3095232.0;7
2019/2020;TUCUMAN;VIRGINIA;B3F;False;9834.0;7
2019/2020;JUJUY;VIRGINIA;B3L;False;1007970.0;7
2019/2020;SALTA;VIRGINIA;B3L;False;50726.0;7
2019/2020;JUJUY;VIRGINIA;B3KL;False;138112.0;7
2019/2020;SALTA;VIRGINIA;B3KL;False;30203.0;7
2019/2020;JUJUY;VIRGINIA;B3KF;False;58443.0;7
2019/2020;SALTA;VIRGINIA;B3KF;False;50000.0;7
2019/2020;JUJUY;VIRGINIA;C3F;False;1840428.0;7
2019/2020;SALTA;VIRGINIA;C3F;False;1154347.0;7
2019/2020;TUCUMAN;VIRGINIA;C3F;False;9729.0;7
2019/2020;JUJUY;VIRGINIA;C3L;False;678291.0;7
2019/2020;SALTA;VIRGINIA;C3L;False;173203.0;7
2019/2020;TUCUMAN;VIRGINIA;C3L;False;309.0;7
2019/2020;JUJUY;VIRGINIA;C3K;False;285930.0;7
2019/2020;SALTA;VIRGINIA;C3K;False;183174.0;7
2019/2020;JUJUY;VIRGINIA;X3F;False;1207187.0;7
2019/2020;SALTA;VIRGINIA;X3F;False;904370.0;7
2019/2020;TUCUMAN;VIRGINIA;X3F;False;1874.0;7
2019/2020;JUJUY;VIRGINIA;X3L;False;77255.0;7
2019/2020;SALTA;VIRGINIA;X3L;False;87748.0;7
2019/2020;JUJUY;VIRGINIA;X3K;False;336614.0;7
2019/2020;SALTA;VIRGINIA;X3K;False;131164.0;7
2019/2020;JUJUY;VIRGINIA;B4F;False;1729966.0;7
2019/2020;SALTA;VIRGINIA;B4F;False;1716705.0;7
2019/2020;TUCUMAN;VIRGINIA;B4F;False;4221.0;7
2019/2020;JUJUY;VIRGINIA;B4L;False;180505.0;7
2019/2020;SALTA;VIRGINIA;B4L;False;147602.0;7
2019/2020;JUJUY;VIRGINIA;C4F;False;980458.0;7
2019/2020;SALTA;VIRGINIA;C4F;False;346774.0;7
2019/2020;TUCUMAN;VIRGINIA;C4F;False;5975.0;7
2019/2020;JUJUY;VIRGINIA;C4L;False;422352.0;7
2019/2020;SALTA;VIRGINIA;C4L;False;672193.0;7
2019/2020;JUJUY;VIRGINIA;X4F;False;682971.0;7
2019/2020;SALTA;VIRGINIA;X4F;False;454843.0;7
2019/2020;TUCUMAN;VIRGINIA;X4F;False;2368.0;7
2019/2020;JUJUY;VIRGINIA;X4L;False;313124.0;7
2019/2020;SALTA;VIRGINIA;X4L;False;609563.0;7
2019/2020;JUJUY;VIRGINIA;NVX;False;19103.0;7
2019/2020;SALTA;VIRGINIA;NVX;False;67534.0;7
2019/2020;JUJUY;VIRGINIA;NVC;False;20594.0;7
2019/2020;SALTA;VIRGINIA;NVC;False;153347.0;7
2019/2020;JUJUY;VIRGINIA;NVB;False;14117.0;7
2019/2020;SALTA;VIRGINIA;NVB;False;205621.0;7
2019/2020;JUJUY;VIRGINIA;N5K;False;5865.0;7
2019/2020;SALTA;VIRGINIA;N5K;False;966.0;7
2019/2020;JUJUY;VIRGINIA;N5X;False;215816.0;7
2019/2020;SALTA;VIRGINIA;N5X;False;404686.0;7
2019/2020;JUJUY;VIRGINIA;N5C;False;363223.0;7
2019/2020;SALTA;VIRGINIA;N5C;False;366791.0;7
2019/2020;JUJUY;VIRGINIA;N5B;False;310329.0;7
2019/2020;SALTA;VIRGINIA;N5B;False;879600.0;7
2019/2020;CHACO;VIRGINIA;T1F;False;175.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;T1F;False;217.0;8
2019/2020;MISIONES;VIRGINIA;B1F;False;3751.0;8
2019/2020;CHACO;VIRGINIA;B1F;False;32345.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B1F;False;19207015.0;8
2019/2020;CHACO;VIRGINIA;B1L;False;1690.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B1L;False;261601.0;8
2019/2020;MISIONES;VIRGINIA;C1F;False;35.0;8
2019/2020;CHACO;VIRGINIA;C1F;False;104160.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C1F;False;7367032.0;8
2019/2020;CHACO;VIRGINIA;C1L;False;3527.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C1L;False;464595.0;8
2019/2020;MISIONES;VIRGINIA;X1F;False;1022.0;8
2019/2020;CHACO;VIRGINIA;X1F;False;10248.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X1F;False;3412249.0;8
2019/2020;CHACO;VIRGINIA;X1L;False;2361.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X1L;False;601811.0;8
2019/2020;CHACO;VIRGINIA;T2F;False;29.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;T2F;False;62.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;T2KL;False;155.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;T2KF;False;165.0;8
2019/2020;MISIONES;VIRGINIA;B2F;False;3118.0;8
2019/2020;CHACO;VIRGINIA;B2F;False;11817.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B2F;False;6428466.0;8
2019/2020;CHACO;VIRGINIA;B2L;False;580.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B2L;False;115940.0;8
2019/2020;CHACO;VIRGINIA;B2KL;False;1092.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B2KL;False;272230.0;8
2019/2020;CHACO;VIRGINIA;B2KF;False;6852.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B2KF;False;563911.0;8
2019/2020;CHACO;VIRGINIA;C2F;False;32776.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C2F;False;2626795.0;8
2019/2020;CHACO;VIRGINIA;C2L;False;1819.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C2L;False;179919.0;8
2019/2020;CHACO;VIRGINIA;C2K;False;1218.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C2K;False;235110.0;8
2019/2020;CHACO;VIRGINIA;X2F;False;3979.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X2F;False;1960705.0;8
2019/2020;MISIONES;VIRGINIA;X2L;False;1181.0;8
2019/2020;CHACO;VIRGINIA;X2L;False;949.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X2L;False;199582.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X2K;False;98436.0;8
2019/2020;CHACO;VIRGINIA;B3F;False;4787.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B3F;False;6866358.0;8
2019/2020;CHACO;VIRGINIA;B3L;False;146.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B3L;False;1058842.0;8
2019/2020;MISIONES;VIRGINIA;B3KL;False;1.0;8
2019/2020;CHACO;VIRGINIA;B3KL;False;212.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B3KL;False;168528.0;8
2019/2020;CHACO;VIRGINIA;B3KF;False;2388.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B3KF;False;110831.0;8
2019/2020;CHACO;VIRGINIA;C3F;False;26316.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C3F;False;3030820.0;8
2019/2020;CHACO;VIRGINIA;C3L;False;2060.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C3L;False;853863.0;8
2019/2020;CHACO;VIRGINIA;C3K;False;822.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C3K;False;469926.0;8
2019/2020;CHACO;VIRGINIA;X3F;False;3766.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X3F;False;2117197.0;8
2019/2020;CHACO;VIRGINIA;X3L;False;1022.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X3L;False;166025.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X3K;False;467778.0;8
2019/2020;CHACO;VIRGINIA;B4F;False;2893.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B4F;False;3453785.0;8
2019/2020;CHACO;VIRGINIA;B4L;False;166.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;B4L;False;328273.0;8
2019/2020;CHACO;VIRGINIA;C4F;False;16833.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C4F;False;1350040.0;8
2019/2020;CHACO;VIRGINIA;C4L;False;5651.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;C4L;False;1100196.0;8
2019/2020;CHACO;VIRGINIA;X4F;False;1241.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X4F;False;1141423.0;8
2019/2020;MISIONES;VIRGINIA;X4L;False;248.0;8
2019/2020;CHACO;VIRGINIA;X4L;False;2113.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;X4L;False;925048.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;NVX;False;86637.0;8
2019/2020;CHACO;VIRGINIA;NVC;False;632.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;NVC;False;174573.0;8
2019/2020;MISIONES;VIRGINIA;NVB;False;743.0;8
2019/2020;CHACO;VIRGINIA;NVB;False;34.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;NVB;False;220515.0;8
2019/2020;CHACO;VIRGINIA;N5K;False;35.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;N5K;False;6866.0;8
2019/2020;CHACO;VIRGINIA;N5X;False;819.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;N5X;False;621321.0;8
2019/2020;CHACO;VIRGINIA;N5C;False;4247.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;N5C;False;734261.0;8
2019/2020;CHACO;VIRGINIA;N5B;False;22.0;8
2019/2020;TOTAL_NACIONAL;VIRGINIA;N5B;False;1189951.0;8
2019/2020;MISIONES;BURLEY;T1F;False;182146.0;9
2019/2020;TUCUMAN;BURLEY;T1F;False;124299.0;9
2019/2020;CATAMARCA;BURLEY;T1F;False;20147.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;T1F;False;326592.0;9
2019/2020;MISIONES;BURLEY;T1FR;False;1076852.0;9
2019/2020;TUCUMAN;BURLEY;T1FR;False;156302.0;9
2019/2020;CATAMARCA;BURLEY;T1FR;False;7109.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;T1FR;False;1240263.0;9
2019/2020;MISIONES;BURLEY;B1F;False;2302191.0;9
2019/2020;TUCUMAN;BURLEY;B1F;False;602469.0;9
2019/2020;CATAMARCA;BURLEY;B1F;False;108307.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;B1F;False;3012967.0;9
2019/2020;MISIONES;BURLEY;B1FR;False;3891464.0;9
2019/2020;TUCUMAN;BURLEY;B1FR;False;205333.0;9
2019/2020;CATAMARCA;BURLEY;B1FR;False;24426.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;B1FR;False;4121223.0;9
2019/2020;MISIONES;BURLEY;C1L;False;3102949.0;9
2019/2020;TUCUMAN;BURLEY;C1L;False;862960.0;9
2019/2020;CATAMARCA;BURLEY;C1L;False;73332.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;C1L;False;4039241.0;9
2019/2020;MISIONES;BURLEY;C1F;False;2630106.0;9
2019/2020;TUCUMAN;BURLEY;C1F;False;505026.0;9
2019/2020;CATAMARCA;BURLEY;C1F;False;79226.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;C1F;False;3214358.0;9
2019/2020;MISIONES;BURLEY;X1L;False;740322.0;9
2019/2020;TUCUMAN;BURLEY;X1L;False;458608.0;9
2019/2020;CATAMARCA;BURLEY;X1L;False;46005.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;X1L;False;1244935.0;9
2019/2020;MISIONES;BURLEY;X1F;False;41596.0;9
2019/2020;TUCUMAN;BURLEY;X1F;False;77941.0;9
2019/2020;CATAMARCA;BURLEY;X1F;False;15596.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;X1F;False;135133.0;9
2019/2020;MISIONES;BURLEY;T2F;False;228306.0;9
2019/2020;TUCUMAN;BURLEY;T2F;False;115103.0;9
2019/2020;CATAMARCA;BURLEY;T2F;False;16890.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;T2F;False;360299.0;9
2019/2020;MISIONES;BURLEY;T2FR;False;1059727.0;9
2019/2020;TUCUMAN;BURLEY;T2FR;False;77095.0;9
2019/2020;CATAMARCA;BURLEY;T2FR;False;4499.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;T2FR;False;1141321.0;9
2019/2020;MISIONES;BURLEY;B2F;False;661533.0;9
2019/2020;TUCUMAN;BURLEY;B2F;False;509762.0;9
2019/2020;CATAMARCA;BURLEY;B2F;False;63350.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;B2F;False;1234645.0;9
2019/2020;MISIONES;BURLEY;B2FR;False;2910117.0;9
2019/2020;TUCUMAN;BURLEY;B2FR;False;335211.0;9
2019/2020;CATAMARCA;BURLEY;B2FR;False;28080.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;B2FR;False;3273408.0;9
2019/2020;MISIONES;BURLEY;C2L;False;2780068.0;9
2019/2020;TUCUMAN;BURLEY;C2L;False;562300.0;9
2019/2020;CATAMARCA;BURLEY;C2L;False;41879.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;C2L;False;3384247.0;9
2019/2020;MISIONES;BURLEY;C2F;False;1295997.0;9
2019/2020;TUCUMAN;BURLEY;C2F;False;474146.0;9
2019/2020;CATAMARCA;BURLEY;C2F;False;44101.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;C2F;False;1814244.0;9
2019/2020;MISIONES;BURLEY;X2L;False;2148496.0;9
2019/2020;TUCUMAN;BURLEY;X2L;False;914005.0;9
2019/2020;CATAMARCA;BURLEY;X2L;False;78508.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;X2L;False;3141009.0;9
2019/2020;MISIONES;BURLEY;X2F;False;387807.0;9
2019/2020;TUCUMAN;BURLEY;X2F;False;168905.0;9
2019/2020;CATAMARCA;BURLEY;X2F;False;8638.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;X2F;False;565350.0;9
2019/2020;MISIONES;BURLEY;T3K;False;22837.0;9
2019/2020;TUCUMAN;BURLEY;T3K;False;7362.0;9
2019/2020;CATAMARCA;BURLEY;T3K;False;1561.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;T3K;False;31760.0;9
2019/2020;MISIONES;BURLEY;C3L;False;1928474.0;9
2019/2020;TUCUMAN;BURLEY;C3L;False;538486.0;9
2019/2020;CATAMARCA;BURLEY;C3L;False;46890.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;C3L;False;2513850.0;9
2019/2020;MISIONES;BURLEY;C3F;False;994486.0;9
2019/2020;TUCUMAN;BURLEY;C3F;False;418603.0;9
2019/2020;CATAMARCA;BURLEY;C3F;False;39073.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;C3F;False;1452162.0;9
2019/2020;MISIONES;BURLEY;C3K;False;26721.0;9
2019/2020;TUCUMAN;BURLEY;C3K;False;32134.0;9
2019/2020;CATAMARCA;BURLEY;C3K;False;3939.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;C3K;False;62794.0;9
2019/2020;MISIONES;BURLEY;X3K;False;48993.0;9
2019/2020;TUCUMAN;BURLEY;X3K;False;64265.0;9
2019/2020;CATAMARCA;BURLEY;X3K;False;8298.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;X3K;False;121556.0;9
2019/2020;MISIONES;BURLEY;B3F;False;252928.0;9
2019/2020;TUCUMAN;BURLEY;B3F;False;471064.0;9
2019/2020;CATAMARCA;BURLEY;B3F;False;26133.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;B3F;False;750125.0;9
2019/2020;MISIONES;BURLEY;B3FR;False;477392.0;9
2019/2020;TUCUMAN;BURLEY;B3FR;False;278964.0;9
2019/2020;CATAMARCA;BURLEY;B3FR;False;24157.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;B3FR;False;780513.0;9
2019/2020;MISIONES;BURLEY;B3K;False;15110.0;9
2019/2020;TUCUMAN;BURLEY;B3K;False;7215.0;9
2019/2020;CATAMARCA;BURLEY;B3K;False;1160.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;B3K;False;23485.0;9
2019/2020;MISIONES;BURLEY;NG;False;4842.0;9
2019/2020;TUCUMAN;BURLEY;NG;False;415.0;9
2019/2020;CATAMARCA;BURLEY;NG;False;25.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;NG;False;5282.0;9
2019/2020;MISIONES;BURLEY;NX;False;341324.0;9
2019/2020;TUCUMAN;BURLEY;NX;False;18497.0;9
2019/2020;CATAMARCA;BURLEY;NX;False;1492.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;NX;False;361313.0;9
2019/2020;MISIONES;BURLEY;NB;False;16912.0;9
2019/2020;TUCUMAN;BURLEY;NB;False;1493.0;9
2019/2020;CATAMARCA;BURLEY;NB;False;74.0;9
2019/2020;TOTAL_NACIONAL;BURLEY;NB;False;18479.0;9
2019/2020;CORRIENTES;CR. CORRENTINO;C1;False;224229.0;10
2019/2020;CHACO;CR. CHAQUEÑO;CH1;False;263398.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C1;False;1241735.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C2;False;136523.0;10
2019/2020;CHACO;CR. CHAQUEÑO;CH2;False;113773.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C2;False;142630.0;10
2019/2020;MISIONES;CR. MISIONERO;B1;False;299048.0;10
2019/2020;CHACO;CR. CHAQUEÑO;CH3;False;25067.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C3;False;217060.0;10
2019/2020;MISIONES;CR. MISIONERO;B2;False;135403.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;X1;False;238663.0;10
2019/2020;MISIONES;CR. MISIONERO;T1;False;92544.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;X2;False;121939.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;X1;False;104539.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;T;False;85148.0;10
2019/2020;MISIONES;CR. MISIONERO;N4;False;57067.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;N;False;3987.0;10
2019/2020;MISIONES;CR. MISIONERO;N5;False;48.0;10
2019/2020;MISIONES;CR. MISIONERO;B1;False;101358.0;10
2019/2020;MISIONES;CR. MISIONERO;B1;False;38431.0;10
2019/2020;MISIONES;CR. MISIONERO;B1;False;139789.0;10
2019/2020;MISIONES;CR. MISIONERO;B2;False;33627.0;10
2019/2020;MISIONES;CR. MISIONERO;B2;False;16525.0;10
2019/2020;MISIONES;CR. MISIONERO;B2;False;50152.0;10
2019/2020;TUCUMAN;CR. ARGENTINO;B3;False;341.0;10
2019/2020;CATAMARCA;CR. ARGENTINO;B3;False;331.0;10
2019/2020;TOTAL_NACIONAL;CR. ARGENTINO;B3;False;672.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C1;False;43473.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C1;False;13228.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C1;False;56701.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C2;False;34453.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C2;False;11778.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;C2;False;46231.0;10
2019/2020;TUCUMAN;CR. ARGENTINO;T2;False;7808.0;10
2019/2020;CATAMARCA;CR. ARGENTINO;T2;False;3120.0;10
2019/2020;TOTAL_NACIONAL;CR. ARGENTINO;T2;False;10928.0;10
2019/2020;TUCUMAN;CR. ARGENTINO;T4;False;24.0;10
2019/2020;TOTAL_NACIONAL;CR. ARGENTINO;T4;False;24.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;X2;False;27305.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;X2;False;12147.0;10
2019/2020;CORRIENTES;CR. CORRENTINO;X2;False;39452.0;10
2019/2020;TUCUMAN;CR. ARGENTINO;X4;False;234.0;10
2019/2020;CATAMARCA;CR. ARGENTINO;X4;False;51.0;10
2019/2020;TOTAL_NACIONAL;CR. ARGENTINO;X4;False;285.0;10
2020/2021;SALTA;VIRGINIA;T1L;False;32.0;7
2020/2021;JUJUY;VIRGINIA;B1F;False;5680680.0;7
2020/2021;SALTA;VIRGINIA;B1F;False;13640082.0;7
2020/2021;TUCUMAN;VIRGINIA;B1F;False;1701.0;7
2020/2021;JUJUY;VIRGINIA;B1L;False;44752.0;7
2020/2021;SALTA;VIRGINIA;B1L;False;137503.0;7
2020/2021;JUJUY;VIRGINIA;C1F;False;2516338.0;7
2020/2021;SALTA;VIRGINIA;C1F;False;4493463.0;7
2020/2021;TUCUMAN;VIRGINIA;C1F;False;1163.0;7
2020/2021;JUJUY;VIRGINIA;C1L;False;95422.0;7
2020/2021;SALTA;VIRGINIA;C1L;False;126585.0;7
2020/2021;TUCUMAN;VIRGINIA;C1L;False;458.0;7
2020/2021;JUJUY;VIRGINIA;X1F;False;1198140.0;7
2020/2021;SALTA;VIRGINIA;X1F;False;1836729.0;7
2020/2021;JUJUY;VIRGINIA;X1L;False;62217.0;7
2020/2021;SALTA;VIRGINIA;X1L;False;43843.0;7
2020/2021;JUJUY;VIRGINIA;B2F;False;2376240.0;7
2020/2021;SALTA;VIRGINIA;B2F;False;3341339.0;7
2020/2021;TUCUMAN;VIRGINIA;B2F;False;2554.0;7
2020/2021;JUJUY;VIRGINIA;B2L;False;54377.0;7
2020/2021;SALTA;VIRGINIA;B2L;False;37130.0;7
2020/2021;JUJUY;VIRGINIA;B2KL;False;74201.0;7
2020/2021;SALTA;VIRGINIA;B2KL;False;49292.0;7
2020/2021;JUJUY;VIRGINIA;B2KF;False;279920.0;7
2020/2021;SALTA;VIRGINIA;B2KF;False;72766.0;7
2020/2021;JUJUY;VIRGINIA;C2F;False;1378048.0;7
2020/2021;SALTA;VIRGINIA;C2F;False;1105748.0;7
2020/2021;TUCUMAN;VIRGINIA;C2F;False;1627.0;7
2020/2021;JUJUY;VIRGINIA;C2L;False;62373.0;7
2020/2021;SALTA;VIRGINIA;C2L;False;31873.0;7
2020/2021;TUCUMAN;VIRGINIA;C2L;False;364.0;7
2020/2021;JUJUY;VIRGINIA;C2K;False;425142.0;7
2020/2021;SALTA;VIRGINIA;C2K;False;126407.0;7
2020/2021;JUJUY;VIRGINIA;X2F;False;919942.0;7
2020/2021;SALTA;VIRGINIA;X2F;False;721714.0;7
2020/2021;JUJUY;VIRGINIA;X2L;False;51121.0;7
2020/2021;SALTA;VIRGINIA;X2L;False;14513.0;7
2020/2021;TUCUMAN;VIRGINIA;X2L;False;42.0;7
2020/2021;JUJUY;VIRGINIA;X2K;False;26200.0;7
2020/2021;SALTA;VIRGINIA;X2K;False;24189.0;7
2020/2021;JUJUY;VIRGINIA;B3F;False;2725798.0;7
2020/2021;SALTA;VIRGINIA;B3F;False;3095053.0;7
2020/2021;TUCUMAN;VIRGINIA;B3F;False;3806.0;7
2020/2021;JUJUY;VIRGINIA;B3L;False;575021.0;7
2020/2021;SALTA;VIRGINIA;B3L;False;33671.0;7
2020/2021;JUJUY;VIRGINIA;B3KL;False;94419.0;7
2020/2021;SALTA;VIRGINIA;B3KL;False;23084.0;7
2020/2021;JUJUY;VIRGINIA;B3KF;False;36790.0;7
2020/2021;SALTA;VIRGINIA;B3KF;False;30796.0;7
2020/2021;JUJUY;VIRGINIA;C3F;False;1600185.0;7
2020/2021;SALTA;VIRGINIA;C3F;False;1313154.0;7
2020/2021;TUCUMAN;VIRGINIA;C3F;False;2874.0;7
2020/2021;JUJUY;VIRGINIA;C3L;False;449651.0;7
2020/2021;SALTA;VIRGINIA;C3L;False;63023.0;7
2020/2021;TUCUMAN;VIRGINIA;C3L;False;50.0;7
2020/2021;JUJUY;VIRGINIA;C3K;False;142170.0;7
2020/2021;SALTA;VIRGINIA;C3K;False;299980.0;7
2020/2021;JUJUY;VIRGINIA;X3F;False;1389542.0;7
2020/2021;SALTA;VIRGINIA;X3F;False;968621.0;7
2020/2021;TUCUMAN;VIRGINIA;X3F;False;134.0;7
2020/2021;JUJUY;VIRGINIA;X3L;False;50302.0;7
2020/2021;SALTA;VIRGINIA;X3L;False;28171.0;7
2020/2021;JUJUY;VIRGINIA;X3K;False;360882.0;7
2020/2021;SALTA;VIRGINIA;X3K;False;245962.0;7
2020/2021;JUJUY;VIRGINIA;B4F;False;1622918.0;7
2020/2021;SALTA;VIRGINIA;B4F;False;1674290.0;7
2020/2021;TUCUMAN;VIRGINIA;B4F;False;1298.0;7
2020/2021;JUJUY;VIRGINIA;B4L;False;631837.0;7
2020/2021;SALTA;VIRGINIA;B4L;False;51002.0;7
2020/2021;JUJUY;VIRGINIA;C4F;False;1288496.0;7
2020/2021;SALTA;VIRGINIA;C4F;False;411701.0;7
2020/2021;TUCUMAN;VIRGINIA;C4F;False;1060.0;7
2020/2021;JUJUY;VIRGINIA;C4L;False;607067.0;7
2020/2021;SALTA;VIRGINIA;C4L;False;400960.0;7
2020/2021;TUCUMAN;VIRGINIA;C4L;False;234.0;7
2020/2021;JUJUY;VIRGINIA;X4F;False;724503.0;7
2020/2021;SALTA;VIRGINIA;X4F;False;434650.0;7
2020/2021;TUCUMAN;VIRGINIA;X4F;False;17.0;7
2020/2021;JUJUY;VIRGINIA;X4L;False;305668.0;7
2020/2021;SALTA;VIRGINIA;X4L;False;576606.0;7
2020/2021;JUJUY;VIRGINIA;NVX;False;5803.0;7
2020/2021;SALTA;VIRGINIA;NVX;False;51004.0;7
2020/2021;JUJUY;VIRGINIA;NVC;False;12891.0;7
2020/2021;SALTA;VIRGINIA;NVC;False;54964.0;7
2020/2021;JUJUY;VIRGINIA;NVB;False;31499.0;7
2020/2021;SALTA;VIRGINIA;NVB;False;246325.0;7
2020/2021;JUJUY;VIRGINIA;N5K;False;6573.0;7
2020/2021;SALTA;VIRGINIA;N5K;False;710.0;7
2020/2021;JUJUY;VIRGINIA;N5X;False;146168.0;7
2020/2021;SALTA;VIRGINIA;N5X;False;308774.0;7
2020/2021;JUJUY;VIRGINIA;N5C;False;379384.0;7
2020/2021;SALTA;VIRGINIA;N5C;False;522519.0;7
2020/2021;JUJUY;VIRGINIA;N5B;False;296398.0;7
2020/2021;SALTA;VIRGINIA;N5B;False;842741.0;7
2020/2021;MISIONES;VIRGINIA;T1F;False;29.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;T1F;False;29.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;T1L;False;32.0;8
2020/2021;MISIONES;VIRGINIA;B1F;False;6971.0;8
2020/2021;CHACO;VIRGINIA;B1F;False;17862.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B1F;False;19347296.0;8
2020/2021;MISIONES;VIRGINIA;B1L;False;1675.0;8
2020/2021;CHACO;VIRGINIA;B1L;False;77.0;8
